date,rank,artist_name,album_name,song_name,keyword
Jun-20,37,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,너를 사랑하고 있어,"#남성솔로, #발라드, #사랑, #연애, #이별, #차분한, #감성적인, #포근한"
Jun-20,38,마크툽 (MAKTUB),Red Moon : To You My Light,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"#남성솔로, #R&B, #사랑, #빛, #운명, #따뜻한, #감성적, #잔잔한"
Jun-20,39,AKMU (악뮤),항해,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","#남매듀오, #포크발라드, #이별, #사랑, #연애, #감성적, #차분한, #서정적, #화음풍부한"
Jun-20,40,Conan Gray,Maniac,Maniac,"#남성솔로, #인디팝, #이별, #집착, #복수, #신나는, #화려한, #80년대영감"
Jun-20,41,폴킴,'키스 먼저 할까요?' OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)","#남성솔로, #발라드, #사랑, #연애, #위로, #차분한, #감성적, #따뜻한"
Jun-20,42,황인욱,취했나봐,취했나봐,"#남성솔로, #발라드, #사랑, #고백, #설렘, #차분한, #서정적, #감성적인"
Jun-20,43,태연 (TAEYEON),Happy,Happy,"#여성솔로, #R&B팝, #사랑, #설렘, #행복, #따뜻한, #포근한, #화음풍부한"
Jun-20,44,진민호,반만,반만,"#남성솔로, #발라드, #사랑, #이별, #회상, #차분한, #감성적인, #고음"
Jun-20,45,IZ*ONE (아이즈원),Oneiric Diary (幻想日記),환상동화 (Secret Story of the Swan),"#여성그룹, #댄스, #꿈, #마법, #동화, #신비로운, #화려한, #시네마틱"
Jun-20,46,ITZY (있지),IT'z ME,WANNABE,"#여성그룹, #퓨전그루브, #자아존중, #자기표현, #독립, #중독성강한, #신나는, #강렬한"
Jun-20,47,IZ*ONE (아이즈원),BLOOM*IZ,FIESTA,"#여성그룹, #댄스, #축제, #희망, #성장, #자신감, #화려한, #신나는, #에너지적"
Jun-20,48,신예영,우리 왜 헤어져야 해,우리 왜 헤어져야 해,"#여성솔로, #발라드, #이별, #사랑, #후회, #구차함, #차분한, #애절한, #비애로운"
Jun-20,49,방탄소년단,MAP OF THE SOUL : 7,00:00 (Zero O’Clock),"#남성그룹, #팝, #힙합, #우울감, #자아탐구, #희망, #잔잔한, #차분한, #감성적인"
Jun-20,50,비,MY LIFE愛,깡,"#남성솔로, #힙합, #자신감, #열정, #도전, #강렬한, #파워풀, #중독성"
Jul-20,1,BLACKPINK,How You Like That,How You Like That,"#여성그룹, #힙합, #자신감, #전진, #결연함, #강렬한, #화려한, #파워풀한, #신나는"
Jul-20,2,지코 (ZICO),RANDOM BOX,Summer Hate (Feat. 비),"#남성솔로, #힙합, #여름, #열기, #짜증, #신나는, #화려한, #강렬한"
Jul-20,3,화사 (HWASA),María,마리아 (Maria),"#여성솔로, #트랩, #신스팝, #라틴팝, #자기위로, #공감, #용기, #신나는, #강렬한, #카리스마"
Jul-20,4,블루 (BLOO),Downtown Baby,Downtown Baby,"#남성솔로, #힙합, #연애, #사랑, #이별, #중독성, #차분한, #감성적인"
Jul-20,5,아이유,에잇,에잇(Prod.&Feat. SUGA of BTS),"#여성솔로, #팝락, #추억, #영원, #청량감, #중독성, #밴드사운드, #트렌디"
Jul-20,6,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,다시 여기 바닷가,"#혼성그룹, #댄스팝, #여름, #추억, #재회, #신나는, #경쾌한, #상큼한"
Jul-20,7,선미,보라빛 밤 (pporappippam),보라빛 밤 (pporappippam),"#여성솔로, #댄스팝, #사랑, #설렘, #추억, #몽환적인, #청량한, #화려한, #리드미컬"
Jul-20,8,조정석,슬기로운 의사생활 OST Part 3,아로하,"#남성솔로, #네트로미디움팝발라드, #사랑, #고백, #영원한행복, #편안한, #설레는, #달콤한"
Jul-20,9,전미도,슬기로운 의사생활 OST Part 11,사랑하게 될 줄 알았어,"#여성솔로, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #뉴트로"
Jul-20,10,오마이걸 (OH MY GIRL),NONSTOP,살짝 설렜어 (Nonstop),"#여성그룹, #댄스, #사랑, #설렘, #기대, #신나는, #화려한, #업비트"
Jul-20,11,"싹쓰리 (유두래곤, 린다G, 비룡)",여름 안에서 by 싹쓰리,여름 안에서 by 싹쓰리 (Feat. 황광희),"#혼성그룹, #댄스, #여름, #사랑, #행복, #신나는, #밝은, #상큼한"
Jul-20,12,아이유,I-LAND Part.1 Signal Song,Into the I-LAND,"#여성솔로, #하우스팝록, #희망, #연대, #성장, #희망찬, #화려한, #에너지넘치는"
Jul-20,13,오마이걸 (OH MY GIRL),NONSTOP,Dolphin,"#여성그룹, #팝, #사랑, #설렘, #연애, #톡톡튀는, #트렌디, #밝은"
Jul-20,14,Tones And I,The Kids Are Coming,Dance Monkey,"#여성솔로, #일렉트로팝, #사랑, #갈망, #공연, #신나는, #중독성, #화려한"
Jul-20,15,Maroon 5,JORDI (Deluxe),Memories,"#남성그룹, #팝, #추억, #사랑, #, 그리움, #차분한, #감성적인, #어쿠스틱"
Jul-20,16,TWICE (트와이스),MORE & MORE,MORE & MORE,"#여성그룹, #트로피컬하우스, #사랑, #갈망, #설렘, #청량한, #신나는, #화려한"
Jul-20,17,오반(OVAN),어떻게 지내,어떻게 지내 (Prod. By VAN.C),"#남성솔로, #힙합, #이별, #연애, #미안함, #감성적인, #차분한, #진솔한, #밝은비트"
Jul-20,18,창모 (CHANGMO),Boyhood,METEOR,"#남성솔로, #힙합, #성장, #자기성찰, #성공, #서사적, #감성적, #차분한, #멜로딕"
Jul-20,19,Dua Lipa,Future Nostalgia,Don't Start Now,"#여성솔로, #댄스, #팝, #이별, #자신감, #해방, #신나는, #화려한, #에너지적"
Jul-20,20,지코 (ZICO),아무노래,아무노래,"#남성솔로, #힙합, #무기력, #일상, #자유, #신나는, #경쾌한, #중독성"
Jul-20,21,장범준,멜로가 체질 OST Part 3,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"#남성솔로, #포크록, #사랑, #그리움, #연애, #차분한, #감성적인, #따뜻한"
Jul-20,22,볼빨간사춘기,사춘기집Ⅱ 꽃 본 나비,나비와 고양이 (feat.백현 (BAEKHYUN)),"#여성듀오, #인디팝, #사랑, #설렘, #감성, #부드러운, #따뜻한, #화음"
Jul-20,23,아이유,Love poem,Blueming,"#여성솔로, #얼터너티브팝, #사랑, #연애, #기적, #상큼한, #화려한, #밝은"
Jul-20,24,엠씨더맥스 (M.C the MAX),CEREMONIA,처음처럼,"#남성밴드, #발라드, #이별, #그리움, #사랑, #감성적인, #서정적인, #웅장한"
Jul-20,25,조이 (JOY),슬기로운 의사생활 OST Part 2,좋은 사람 있으면 소개시켜줘,"#여성솔로, #드라마OST, #연애, #사랑, #외로움, #차분한, #맑은목소리, #감성적인, #리드미컬"
Jul-20,26,레드벨벳-아이린&슬기,Monster - The 1st Mini Album,Monster,"#여성유닛, #댄스, #전자음악, #몽환적, #공포, #도전적, #강렬한, #차가운, #신비로운"
Jul-20,27,가호 (Gaho),이태원 클라쓰 OST Part.2,시작,"#남성솔로, #록, #도전, #자유, #꿈, #희망, #경쾌한, #시원한, #중독성있는"
Jul-20,28,"식케이 (Sik-K), pH-1, 박재범, 김하온 (HAON)",깡 Official Remix,깡 Official Remix,"#남성그룹, #힙합, #사회적메시지, #인권, #자아도취, #신나는, #화려한, #강렬한"
Jul-20,29,Anne-Marie,Speak Your Mind (Deluxe),2002,"#여성솔로, #팝, #추억, #첫사랑, #회상, #경쾌한, #감성적인, #허스키보이스"
Jul-20,30,IZ*ONE (아이즈원),Oneiric Diary (幻想日記),환상동화 (Secret Story of the Swan),"#여성그룹, #댄스, #꿈, #마법, #동화, #신비로운, #화려한, #시네마틱"
Jul-20,31,방탄소년단,MAP OF THE SOUL : 7,ON,"#남성그룹, #펑크팝, #자아찾기, #도전, #성장, #신나는, #에너지적, #화려한"
Jul-20,32,노을,늦은 밤 너의 집 앞 골목길에서,늦은 밤 너의 집 앞 골목길에서,"#남성그룹, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Jul-20,33,AKMU (악뮤),항해,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","#남매듀오, #포크발라드, #이별, #사랑, #연애, #감성적, #차분한, #서정적, #화음풍부한"
Jul-20,34,방탄소년단,MAP OF THE SOUL : PERSONA,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),"#남성그룹, #댄스팝, #사랑, #관심, #행복, #경쾌한, #밝은, #화려한"
Jul-20,35,청하,PLAY,PLAY (Feat. 창모),"#여성솔로, #라틴팝, #유혹, #열정, #비밀스러운, #신나는, #화려한, #섹시한"
Jul-20,36,아이유,사랑의 불시착 OST Part 11,마음을 드려요,"#여성솔로, #OST, #사랑, #애틋함, #감사, #잔잔한, #서정적, #감성적"
Jul-20,37,미도와 파라솔,슬기로운 의사생활 OST Part 12,"너에게 난, 나에게 넌","#여성그룹, #발라드, #우정, #사랑, #축복, #따뜻한, #차분한, #어쿠스틱"
Jul-20,38,세븐틴 (SEVENTEEN),SEVENTEEN 7th Mini Album '헹가래',Left & Right,"#남성그룹, #Kpop, #힙합, #도전, #청춘, #힐링, #신나는, #에너지넘치는, #화려한"
Jul-20,39,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4,화려하지 않은 고백,"#남성솔로, #발라드, #사랑, #고백, #약속, #차분한, #감미로운, #잔잔한"
Jul-20,40,마크툽 (MAKTUB),Red Moon : To You My Light,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"#남성솔로, #R&B, #사랑, #빛, #운명, #따뜻한, #감성적, #잔잔한"
Jul-20,41,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,Psycho,"#여성그룹, #어반팝, #연애, #관계, #심리, #중독성, #화려한, #감각적인, #업템포"
Jul-20,42,임영웅,내일은 미스터트롯 우승자 특전곡,이제 나만 믿어요,"#남성솔로, #발라드, #사랑, #신뢰, #위로, #차분한, #감미로운, #따뜻한"
Jul-20,43,폴킴,'키스 먼저 할까요?' OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)","#남성솔로, #발라드, #사랑, #연애, #위로, #차분한, #감성적, #따뜻한"
Jul-20,44,Conan Gray,Maniac,Maniac,"#남성솔로, #인디팝, #이별, #집착, #복수, #신나는, #화려한, #80년대영감"
Jul-20,45,Apink (에이핑크),LOOK,덤더럼 (Dumhdurum),"#여성그룹, #댄스팝, #이별, #자기애, #감정표현, #신나는, #화려한, #중독성"
Jul-20,46,김필,이태원 클라쓰 OST Part.6,그때 그 아인,"#남성솔로, #발라드, #이별, #회상, #꿈, #감성적, #서정적, #잔잔한"
Jul-20,47,런치,어떻게 지내 (답가),어떻게 지내 (답가),"#남성솔로, #R&B, #이별, #그리움, #연애, #차분한, #감성적인, #잔잔한"
Jul-20,48,전상근,한 걸음 : 흔적,사랑은 지날수록 더욱 선명하게 남아,"#남성솔로, #발라드, #이별, #그리움, #사랑, #애절한, #감성적인, #차분한"
Jul-20,49,신예영,우리 왜 헤어져야 해,우리 왜 헤어져야 해,"#여성솔로, #발라드, #이별, #사랑, #후회, #구차함, #차분한, #애절한, #비애로운"
Jul-20,50,하현우 (국카스텐),이태원 클라쓰 OST Part.3,돌덩이,"#남성솔로, #OST, #소신, #저항, #자립, #강렬한, #뜨거운, #카타르시스적, #힘찬"
Aug-20,1,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,다시 여기 바닷가,"#혼성그룹, #댄스팝, #여름, #추억, #재회, #신나는, #경쾌한, #상큼한"
Aug-20,2,화사 (HWASA),María,마리아 (Maria),"#여성솔로, #트랩, #신스팝, #라틴팝, #자기위로, #공감, #용기, #신나는, #강렬한, #카리스마"
Aug-20,3,BLACKPINK,How You Like That,How You Like That,"#여성그룹, #힙합, #자신감, #전진, #결연함, #강렬한, #화려한, #파워풀한, #신나는"
Aug-20,4,"싹쓰리 (유두래곤, 린다G, 비룡)",그 여름을 틀어줘,그 여름을 틀어줘,"#혼성그룹, #댄스, #여름, #설렘, #청량감, #신나는, #상큼한, #화려한"
Aug-20,5,지코 (ZICO),RANDOM BOX,Summer Hate (Feat. 비),"#남성솔로, #힙합, #여름, #열기, #짜증, #신나는, #화려한, #강렬한"
Aug-20,6,제시 (Jessi),NUNA,눈누난나 (NUNU NANA),"#여성솔로, #힙합, #자신감, #당당함, #솔직함, #중독성강한, #파워풀, #신나는"
Aug-20,7,블루 (BLOO),Downtown Baby,Downtown Baby,"#남성솔로, #힙합, #연애, #사랑, #이별, #중독성, #차분한, #감성적인"
Aug-20,8,아이유,에잇,에잇(Prod.&Feat. SUGA of BTS),"#여성솔로, #팝락, #추억, #영원, #청량감, #중독성, #밴드사운드, #트렌디"
Aug-20,9,"싹쓰리 (유두래곤, 린다G, 비룡)",여름 안에서 by 싹쓰리,여름 안에서 by 싹쓰리 (Feat. 황광희),"#혼성그룹, #댄스, #여름, #사랑, #행복, #신나는, #밝은, #상큼한"
Aug-20,10,오마이걸 (OH MY GIRL),NONSTOP,Dolphin,"#여성그룹, #팝, #사랑, #설렘, #연애, #톡톡튀는, #트렌디, #밝은"
Aug-20,11,조정석,슬기로운 의사생활 OST Part 3,아로하,"#남성솔로, #네트로미디움팝발라드, #사랑, #고백, #영원한행복, #편안한, #설레는, #달콤한"
Aug-20,12,이하이,홀로,홀로,"#여성솔로, #발라드, #외로움, #자아성찰, #위로, #차분한, #담담한, #감성적"
Aug-20,13,린다G,두리쥬와 X LINDA X 신난다,LINDA (Feat. 윤미래),"#여성솔로, #힙합, #자아성찰, #응원, #자존감, #신나는, #중독성강한, #랩포함"
Aug-20,14,선미,보라빛 밤 (pporappippam),보라빛 밤 (pporappippam),"#여성솔로, #댄스팝, #사랑, #설렘, #추억, #몽환적인, #청량한, #화려한, #리드미컬"
Aug-20,15,비룡,두리쥬와 X LINDA X 신난다,신난다 (Feat. 마마무),"#여성그룹, #남성솔로, #레게힙합, #댄스, #여름, #파티, #즐거움, #신나는, #화려한, #에너지넘치는"
Aug-20,16,오마이걸 (OH MY GIRL),NONSTOP,살짝 설렜어 (Nonstop),"#여성그룹, #댄스, #사랑, #설렘, #기대, #신나는, #화려한, #업비트"
Aug-20,17,Tones And I,The Kids Are Coming,Dance Monkey,"#여성솔로, #일렉트로팝, #사랑, #갈망, #공연, #신나는, #중독성, #화려한"
Aug-20,18,오반(OVAN),어떻게 지내,어떻게 지내 (Prod. By VAN.C),"#남성솔로, #힙합, #이별, #연애, #미안함, #감성적인, #차분한, #진솔한, #밝은비트"
Aug-20,19,전미도,슬기로운 의사생활 OST Part 11,사랑하게 될 줄 알았어,"#여성솔로, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #뉴트로"
Aug-20,20,Maroon 5,JORDI (Deluxe),Memories,"#남성그룹, #팝, #추억, #사랑, #, 그리움, #차분한, #감성적인, #어쿠스틱"
Aug-20,21,산들,취기를 빌려 (취향저격 그녀 X 산들),취기를 빌려 (취향저격 그녀 X 산들),"#남성솔로, #발라드, #고백, #설렘, #캠퍼스로맨스, #차분한, #달콤한, #감성적인"
Aug-20,22,창모 (CHANGMO),Boyhood,METEOR,"#남성솔로, #힙합, #성장, #자기성찰, #성공, #서사적, #감성적, #차분한, #멜로딕"
Aug-20,23,(여자)아이들,덤디덤디 (DUMDi DUMDi),덤디덤디 (DUMDi DUMDi),"#여성그룹, #댄스팝, #여름, #열정, #축제, #신나는, #업템포, #에너제틱"
Aug-20,24,아이유,Love poem,Blueming,"#여성솔로, #얼터너티브팝, #사랑, #연애, #기적, #상큼한, #화려한, #밝은"
Aug-20,25,장범준,멜로가 체질 OST Part 3,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"#남성솔로, #포크록, #사랑, #그리움, #연애, #차분한, #감성적인, #따뜻한"
Aug-20,26,아이유,I-LAND Part.1 Signal Song,Into the I-LAND,"#여성솔로, #하우스팝록, #희망, #연대, #성장, #희망찬, #화려한, #에너지넘치는"
Aug-20,27,Dua Lipa,Future Nostalgia,Don't Start Now,"#여성솔로, #댄스, #팝, #이별, #자신감, #해방, #신나는, #화려한, #에너지적"
Aug-20,28,지코 (ZICO),아무노래,아무노래,"#남성솔로, #힙합, #무기력, #일상, #자유, #신나는, #경쾌한, #중독성"
Aug-20,29,방탄소년단,Dynamite (DayTime Version),Dynamite,"#남성그룹, #디스코팝, #희망, #자신감, #행복, #신나는, #경쾌한, #화려한"
Aug-20,30,엠씨더맥스 (M.C the MAX),CEREMONIA,처음처럼,"#남성밴드, #발라드, #이별, #그리움, #사랑, #감성적인, #서정적인, #웅장한"
Aug-20,31,AKMU (악뮤),항해,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","#남매듀오, #포크발라드, #이별, #사랑, #연애, #감성적, #차분한, #서정적, #화음풍부한"
Aug-20,32,가호 (Gaho),이태원 클라쓰 OST Part.2,시작,"#남성솔로, #록, #도전, #자유, #꿈, #희망, #경쾌한, #시원한, #중독성있는"
Aug-20,33,전상근,한 걸음 : 흔적,사랑은 지날수록 더욱 선명하게 남아,"#남성솔로, #발라드, #이별, #그리움, #사랑, #애절한, #감성적인, #차분한"
Aug-20,34,TWICE (트와이스),MORE & MORE,MORE & MORE,"#여성그룹, #트로피컬하우스, #사랑, #갈망, #설렘, #청량한, #신나는, #화려한"
Aug-20,35,Anne-Marie,Speak Your Mind (Deluxe),2002,"#여성솔로, #팝, #추억, #첫사랑, #회상, #경쾌한, #감성적인, #허스키보이스"
Aug-20,36,방탄소년단,MAP OF THE SOUL : PERSONA,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),"#남성그룹, #댄스팝, #사랑, #관심, #행복, #경쾌한, #밝은, #화려한"
Aug-20,37,노을,늦은 밤 너의 집 앞 골목길에서,늦은 밤 너의 집 앞 골목길에서,"#남성그룹, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Aug-20,38,청하,PLAY,PLAY (Feat. 창모),"#여성솔로, #라틴팝, #유혹, #열정, #비밀스러운, #신나는, #화려한, #섹시한"
Aug-20,39,조이 (JOY),슬기로운 의사생활 OST Part 2,좋은 사람 있으면 소개시켜줘,"#여성솔로, #드라마OST, #연애, #사랑, #외로움, #차분한, #맑은목소리, #감성적인, #리드미컬"
Aug-20,40,볼빨간사춘기,사춘기집Ⅱ 꽃 본 나비,나비와 고양이 (feat.백현 (BAEKHYUN)),"#여성듀오, #인디팝, #사랑, #설렘, #감성, #부드러운, #따뜻한, #화음"
